country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-11-18 17:00:00,21.121801,79.04952,4,104.0,134.0,118.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-11-18 17:00:00,21.121801,79.04952,1,4.0,14.0,6.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-11-18 17:00:00,21.14472,79.107595,4,99.0,177.0,122.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-11-18 17:00:00,21.14472,79.107595,1,3.0,7.0,4.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2025-11-18 17:00:00,21.152875,79.0517531,5,101.0,246.0,176.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2025-11-18 17:00:00,21.152875,79.0517531,3,2.0,88.0,68.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-11-18 17:00:00,21.143383,79.048912,5,93.0,241.0,184.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-11-18 17:00:00,21.143383,79.048912,0,22.0,94.0,28.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2025-11-18 17:00:00,19.173852,77.296291,2,12.0,39.0,22.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-11-18 17:00:00,20.0073285,73.7762427,1,3.0,4.0,3.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-11-18 17:00:00,20.0073285,73.7762427,6,7.0,17.0,12.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-11-18 17:00:00,20.0073285,73.7762427,3,9.0,13.0,13.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2025-11-18 17:00:00,20.021503,73.813844,1,1.0,5.0,3.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.090337,73.014232,3,1.0,70.0,55.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.1135051,73.008978,5,11.0,23.0,18.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.1135051,73.008978,4,80.0,155.0,122.0
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.008751,73.01662,2,33.0,36.0,35.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2025-11-18 17:00:00,20.021503,73.813844,3,32.0,92.0,82.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2025-11-18 17:00:00,19.95022,73.73148,1,7.0,10.0,8.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2025-11-18 17:00:00,19.95022,73.73148,3,38.0,96.0,80.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-11-18 17:00:00,19.9591346,73.7788008,2,8.0,40.0,14.0
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2025-11-18 17:00:00,18.59051,73.77946,5,94.0,325.0,247.0
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2025-11-18 17:00:00,18.59051,73.77946,1,1.0,4.0,3.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2025-11-18 17:00:00,18.616318,73.765797,4,120.0,169.0,146.0
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",2025-11-18 17:00:00,19.000083,72.813993,3,23.0,301.0,204.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2025-11-18 17:00:00,19.047,72.8746,0,7.0,16.0,9.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-11-18 17:00:00,18.9936162,72.8128113,3,20.0,20.0,20.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.02579,73.10297,6,2.0,10.0,4.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.063,73.1209,1,7.0,12.0,10.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.0575752,73.0151367,6,8.0,18.0,14.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-11-18 17:00:00,19.0575752,73.0151367,3,15.0,15.0,15.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2025-11-18 17:00:00,18.63673,73.82487,1,8.0,34.0,13.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2025-11-18 17:00:00,18.547056,73.826908,5,28.0,88.0,58.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2025-11-18 17:00:00,18.547056,73.826908,2,1.0,39.0,19.0
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",2025-11-18 17:00:00,18.664282,73.763966,2,37.0,169.0,80.0
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",2025-11-18 17:00:00,18.664282,73.763966,3,10.0,81.0,72.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2025-11-18 17:00:00,16.5038,74.3623,1,1.0,4.0,3.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2025-11-18 17:00:00,16.5038,74.3623,0,34.0,44.0,37.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2025-11-18 17:00:00,16.5038,74.3623,3,13.0,66.0,57.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2025-11-18 17:00:00,20.94185,86.1151,3,18.0,154.0,130.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-11-18 17:00:00,20.48891,85.84768,5,113.0,365.0,256.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-11-18 17:00:00,20.48891,85.84768,4,124.0,355.0,198.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-11-18 17:00:00,20.48891,85.84768,1,3.0,6.0,4.0
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",2025-11-18 17:00:00,21.6439,85.599355,1,4.0,29.0,13.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-11-18 17:00:00,21.847279,85.416905,5,38.0,61.0,51.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",2025-11-18 17:00:00,17.6336264,75.9132495,6,2.0,31.0,10.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2025-11-18 17:00:00,17.65439,75.90649,2,22.0,123.0,51.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2025-11-18 17:00:00,17.65439,75.90649,0,26.0,102.0,35.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2025-11-18 17:00:00,19.26777,72.97182,2,12.0,93.0,40.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2025-11-18 17:00:00,19.26777,72.97182,1,1.0,10.0,4.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2025-11-18 17:00:00,19.222279,72.957979,5,47.0,151.0,86.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2025-11-18 17:00:00,18.616318,73.765797,1,3.0,4.0,4.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2025-11-18 17:00:00,18.616318,73.765797,3,1.0,76.0,67.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2025-11-18 17:00:00,18.60577,73.749976,4,106.0,333.0,153.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2025-11-18 17:00:00,18.60577,73.749976,2,21.0,78.0,44.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2025-11-18 17:00:00,18.60577,73.749976,0,33.0,125.0,55.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2025-11-18 17:00:00,18.60577,73.749976,3,10.0,74.0,44.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",2025-11-18 17:00:00,18.501793,73.927532,4,120.0,294.0,166.0
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2025-11-18 17:00:00,25.6635413,94.0989878,0,4.0,15.0,6.0
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2025-11-18 17:00:00,25.6635413,94.0989878,3,7.0,38.0,15.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2025-11-18 17:00:00,20.832874,85.104082,6,9.0,37.0,17.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2025-11-18 17:00:00,21.51161,86.89088,6,7.0,16.0,10.0
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2025-11-18 17:00:00,22.1166054,85.3945546,5,77.0,368.0,158.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2025-11-18 17:00:00,20.34652,85.8163,1,5.0,8.0,6.0
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2025-11-18 17:00:00,21.8004996,83.8396977,2,4.0,55.0,20.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2025-11-18 17:00:00,20.94185,86.1151,1,2.0,3.0,2.0
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2025-11-18 17:00:00,22.1166054,85.3945546,6,6.0,28.0,10.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2025-11-18 17:00:00,21.941841,86.728318,1,2.0,5.0,2.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2025-11-18 17:00:00,21.941841,86.728318,0,24.0,57.0,35.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2025-11-18 17:00:00,19.222279,72.957979,4,75.0,114.0,95.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2025-11-18 17:00:00,19.445821,72.7988231,2,10.0,82.0,25.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2025-11-18 17:00:00,19.445821,72.7988231,6,8.0,15.0,11.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2025-11-18 17:00:00,18.536457,73.805454,3,1.0,8.0,6.0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2025-11-18 17:00:00,18.530085,73.849598,3,1.0,74.0,43.0
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",2025-11-18 17:00:00,22.245,84.88111111,4,1.0,74.0,43.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2025-11-18 17:00:00,20.9360711,85.1707021,5,1.0,350.0,188.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2025-11-18 17:00:00,20.9360711,85.1707021,2,59.0,105.0,85.0
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2025-11-18 17:00:00,21.869985,85.167016,2,59.0,105.0,85.0
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2025-11-18 17:00:00,21.869985,85.167016,3,8.0,38.0,29.0
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2025-11-18 17:00:00,27.554793,76.611536,0,19.0,96.0,54.0
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2025-11-18 17:00:00,23.55519,74.44001,4,97.0,195.0,135.0
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2025-11-18 17:00:00,25.106006,76.469948,1,7.0,10.0,9.0
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2025-11-18 17:00:00,25.106006,76.469948,6,10.0,22.0,13.0
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2025-11-18 17:00:00,25.106006,76.469948,3,4.0,212.0,188.0
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2025-11-18 17:00:00,25.747299,71.393989,6,8.0,44.0,15.0
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2025-11-18 17:00:00,25.747299,71.393989,0,9.0,108.0,17.0
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2025-11-18 17:00:00,27.215415,77.50873,4,133.0,271.0,166.0
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2025-11-18 17:00:00,25.339605,74.618883,4,93.0,281.0,157.0
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",2025-11-18 17:00:00,31.0325454,76.5623046,6,8.0,16.0,13.0
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2025-11-18 17:00:00,26.470859,74.646594,3,41.0,302.0,119.0
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2025-11-18 17:00:00,27.554793,76.611536,5,66.0,131.0,83.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2025-11-18 17:00:00,30.736056,76.209694,2,25.0,30.0,28.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2025-11-18 17:00:00,30.736056,76.209694,1,7.0,7.0,7.0
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",2025-11-18 17:00:00,30.649961,76.331442,6,4.0,17.0,10.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-11-18 17:00:00,21.847279,85.416905,1,4.0,17.0,10.0
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2025-11-18 17:00:00,22.265816,86.174829,3,17.0,35.0,31.0
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",2025-11-18 17:00:00,30.649961,76.331442,3,32.0,35.0,34.0
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2025-11-18 17:00:00,28.194909,76.862296,5,299.0,473.0,367.0
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",2025-11-18 17:00:00,30.233011,74.907758,5,24.0,211.0,109.0
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2025-11-18 17:00:00,26.786682,75.827928,1,4.0,48.0,15.0
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2025-11-18 17:00:00,26.960669,75.771817,2,19.0,144.0,72.0
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2025-11-18 17:00:00,26.960669,75.771817,6,19.0,144.0,72.0
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2025-11-18 17:00:00,26.960669,75.771817,3,4.0,102.0,77.0
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2025-11-18 17:00:00,26.9502929,75.730943,4,81.0,178.0,132.0
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2025-11-18 17:00:00,26.9502929,75.730943,1,7.0,23.0,15.0
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2025-11-18 17:00:00,26.9502929,75.730943,6,7.0,62.0,25.0
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2025-11-18 17:00:00,26.9502929,75.730943,3,11.0,46.0,32.0
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2025-11-18 17:00:00,27.213494,73.734444,6,4.0,20.0,7.0
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2025-11-18 17:00:00,25.771061,73.340227,1,6.0,13.0,9.0
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2025-11-18 17:00:00,24.041198,74.780702,4,80.0,154.0,108.0
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2025-11-18 17:00:00,24.041198,74.780702,2,14.0,51.0,25.0
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2025-11-18 17:00:00,25.03636,73.883502,5,40.0,233.0,88.0
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2025-11-18 17:00:00,28.108988,75.386577,1,1.0,17.0,9.0
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2025-11-18 17:00:00,28.108988,75.386577,0,26.0,119.0,42.0
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2025-11-18 17:00:00,26.29581,73.082283,0,15.0,112.0,24.0
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2025-11-18 17:00:00,26.215415,73.070156,2,8.0,91.0,36.0
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2025-11-18 17:00:00,26.215415,73.070156,1,5.0,17.0,11.0
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2025-11-18 17:00:00,26.215415,73.070156,6,4.0,7.0,5.0
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2025-11-18 17:00:00,26.902909,75.836858,5,82.0,315.0,179.0
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2025-11-18 17:00:00,26.902909,75.836858,2,29.0,133.0,74.0
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2025-11-18 17:00:00,26.902909,75.836858,1,10.0,44.0,21.0
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2025-11-18 17:00:00,26.843698,75.766894,2,15.0,174.0,75.0
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2025-11-18 17:00:00,26.9164092,75.7994901,2,16.0,151.0,95.0
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2025-11-18 17:00:00,26.358805,73.047444,3,6.0,119.0,103.0
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2025-11-18 17:00:00,26.253384,72.976571,1,5.0,12.0,8.0
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2025-11-18 17:00:00,26.253384,72.976571,0,36.0,113.0,45.0
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2025-11-18 17:00:00,26.506177,77.025989,4,70.0,341.0,135.0
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2025-11-18 17:00:00,26.506177,77.025989,1,7.0,15.0,11.0
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2025-11-18 17:00:00,26.912329,70.909168,3,1.0,107.0,82.0
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2025-11-18 17:00:00,25.344694,72.626208,5,50.0,309.0,110.0
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2025-11-18 17:00:00,25.344694,72.626208,4,68.0,240.0,137.0
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2025-11-18 17:00:00,24.588397,76.172782,1,3.0,6.0,5.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2025-11-18 17:00:00,25.435774,75.644272,2,11.0,49.0,21.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2025-11-18 17:00:00,25.435774,75.644272,3,46.0,200.0,155.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-11-18 17:00:00,28.296139,74.961696,1,9.0,14.0,11.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-11-18 17:00:00,28.296139,74.961696,6,2.0,11.0,6.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-11-18 17:00:00,28.296139,74.961696,3,5.0,191.0,160.0
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2025-11-18 17:00:00,25.16409,75.858137,4,113.0,234.0,155.0
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2025-11-18 17:00:00,25.196024,75.855668,4,109.0,188.0,143.0
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2025-11-18 17:00:00,25.14389,75.821256,4,93.0,186.0,136.0
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2025-11-18 17:00:00,25.14389,75.821256,0,39.0,108.0,52.0
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2025-11-18 17:00:00,26.895552,76.334753,1,7.0,18.0,10.0
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",2025-11-18 17:00:00,8.816428,78.099039,2,8.0,110.0,16.0
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",2025-11-18 17:00:00,10.830158,78.691849,5,8.0,110.0,16.0
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",2025-11-18 17:00:00,10.830158,78.691849,4,8.0,110.0,16.0
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",2025-11-18 17:00:00,10.830158,78.691849,1,8.0,110.0,16.0
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",2025-11-18 17:00:00,11.0973603,77.3228673,6,8.0,110.0,16.0
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2025-11-18 17:00:00,9.559382,77.948828,5,8.0,110.0,16.0
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2025-11-18 17:00:00,9.559382,77.948828,6,8.0,110.0,16.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",2025-11-18 17:00:00,17.540891,78.358528,5,99.0,162.0,136.0
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",2025-11-18 17:00:00,17.540891,78.358528,1,1.0,7.0,4.0
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2025-11-18 17:00:00,13.0052189,80.2398125,0,35.0,43.0,40.0
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2025-11-18 17:00:00,13.0052189,80.2398125,3,4.0,8.0,7.0
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",2025-11-18 17:00:00,11.0328,77.0349,3,3.0,7.0,6.0
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",2025-11-18 17:00:00,10.942451,76.978996,2,7.0,43.0,20.0
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",2025-11-18 17:00:00,11.6829898,79.7532099,5,7.0,43.0,20.0
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",2025-11-18 17:00:00,11.6829898,79.7532099,1,7.0,43.0,20.0
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",2025-11-18 17:00:00,11.6829898,79.7532099,6,7.0,43.0,20.0
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2025-11-18 17:00:00,11.7637683,79.7499835,5,7.0,43.0,20.0
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2025-11-18 17:00:00,11.7637683,79.7499835,2,7.0,43.0,20.0
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",2025-11-18 17:00:00,10.798548,79.838212,3,1.0,1.0,1.0
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",2025-11-18 17:00:00,11.258242,77.552761,5,26.0,90.0,64.0
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",2025-11-18 17:00:00,10.423417,78.784889,2,26.0,90.0,64.0
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",2025-11-18 17:00:00,10.423417,78.784889,6,26.0,90.0,64.0
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",2025-11-18 17:00:00,9.36399,78.831977,4,26.0,90.0,64.0
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2025-11-18 17:00:00,11.679111,78.125052,5,26.0,90.0,64.0
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2025-11-18 17:00:00,13.1278,80.2642,0,8.0,81.0,38.0
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2025-11-18 17:00:00,13.1662,80.2584,1,1.0,2.0,2.0
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2025-11-18 17:00:00,13.164544,80.26285,0,11.0,50.0,32.0
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2025-11-18 17:00:00,12.9533,80.2357,0,46.0,104.0,66.0
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2025-11-18 17:00:00,12.9533,80.2357,3,5.0,46.0,15.0
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2025-11-18 17:00:00,13.0052189,80.2398125,5,22.0,62.0,38.0
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2025-11-18 17:00:00,13.0052189,80.2398125,4,64.0,120.0,92.0
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",2025-11-18 17:00:00,10.358535,77.984321,6,64.0,120.0,92.0
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",2025-11-18 17:00:00,13.4127,80.1081,4,78.0,203.0,124.0
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",2025-11-18 17:00:00,9.865935,78.022669,1,4.0,4.0,4.0
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",2025-11-18 17:00:00,10.798548,79.838212,5,4.0,4.0,4.0
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2025-11-18 17:00:00,24.5886166,73.6321397,6,1.0,14.0,9.0
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-11-18 17:00:00,12.9099161,80.1076538,3,10.0,15.0,14.0
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",2025-11-18 17:00:00,13.0664,80.2112,5,12.0,165.0,84.0
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2025-11-18 17:00:00,13.1278,80.2642,5,12.0,172.0,91.0
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2025-11-18 17:00:00,24.885261,72.857549,1,1.0,4.0,2.0
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2025-11-18 17:00:00,29.931624,73.864511,6,2.0,20.0,8.0
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2025-11-18 17:00:00,26.159933,75.780517,3,2.0,68.0,51.0
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2025-11-18 17:00:00,26.031443,76.359327,1,7.0,9.0,8.0
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2025-11-18 17:00:00,26.031443,76.359327,0,18.0,110.0,40.0
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2025-11-18 17:00:00,27.608912,75.153302,4,114.0,483.0,232.0
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2025-11-18 17:00:00,25.03636,73.883502,1,9.0,31.0,14.0
